id,time0
r_0345,-6.58E-16
r_0346,0.00E+00
r_0347,0
r_0348,0.00E+00
r_0349,0.00E+00
r_0350,0.00E+00
r_0351,0
r_0352,0.00E+00
r_0353,0.007781955
r_0354,0
r_0355,1.27E-16
r_0356,0.007781955
r_0357,0
r_0358,0
r_0359,0
r_0360,0
r_0361,0.00E+00
r_0362,0.00E+00
r_0363,0
r_0364,0
r_0365,0
r_0366,0
r_0367,0
r_0368,0.00E+00
r_0369,0
r_0370,0.00E+00
r_0371,0.00E+00
r_0372,0.00E+00
r_0373,0.00E+00
r_0374,0.00E+00
r_0375,0.00E+00
r_0376,0
r_0377,0.00E+00
r_0378,0.00E+00
r_0379,0.00E+00
r_0380,0
r_0381,0.565488722
r_0382,0.00E+00
r_0383,0
r_0384,0.00E+00
r_0385,0
r_0386,-2.66E-15
r_0387,0.00E+00
r_0388,0.00E+00
r_0389,0
r_0390,0
r_0391,0
r_0392,0
r_0393,0.00E+00
r_0394,2.56E-12
r_0395,0
r_0396,0.00E+00
r_0397,-1.54E-31
r_0398,0.00E+00
r_0399,-2.796278195
r_0400,0.00E+00
r_0401,0.046691729
r_0402,-6.58E-16
r_0403,0.00E+00
r_0404,0.00E+00
r_0405,0
r_0406,1.598270677
r_0407,0.00E+00
r_0408,0.00E+00
r_0409,4.85E-16
r_0410,-0.793759398
r_0411,4.266691729
r_0412,0
r_0413,0.00E+00
r_0414,0.038909774
r_0415,0.793759398
r_0416,0.00E+00
r_0417,0
r_0418,0.392988722
r_0419,0.778195489
r_0420,-1.598270677
r_0421,0.00E+00
r_0422,0.00E+00
r_0423,0.00E+00
r_0424,0
r_0425,0.793759398
r_0426,0.00E+00
r_0427,0
r_0428,0.00E+00
r_0429,0
r_0430,0.00E+00
r_0431,0.00E+00
r_0432,0
r_0433,0.00E+00
r_0434,0.00E+00
r_0435,0.007781955
r_0436,0
r_0437,0.00E+00
r_0438,0.00E+00
r_0439,-0.778195489
r_0440,0.778195489
r_0441,0.00E+00
r_0442,-2.66E-15
r_0443,0.007781955
r_0444,5.447368421
r_0445,0.793759398
r_0446,-1.27E-16
r_0447,0.00E+00
r_0448,0
r_0449,0.00E+00
r_0450,0.00E+00
r_0451,0.00E+00
r_0452,0
r_0453,0.00E+00
r_0454,0.00E+00
r_0455,0.00E+00
r_0456,3.481090226
r_0457,0.01556391
r_0458,0.00E+00
r_0459,0.00E+00
r_0460,0.01
r_0461,0.00E+00
r_0462,-1.60E-32
r_0463,0
r_0464,-1.598270677
r_0465,0.00E+00
r_0466,0
r_0467,0.00E+00
r_0468,0
r_0469,0
r_0470,3.03E-32
r_0471,0
r_0472,1.556390977
r_0473,0.00E+00
r_0474,0.007781955
r_0475,1.361428571
r_0476,0
r_0477,0
r_0478,0.00E+00
r_0479,0.778195489
r_0480,0
r_0481,0
r_0482,0.00E+00
r_0483,-2.66E-15
r_0484,0
r_0485,1.361428571
r_0486,0.00E+00
r_0487,0.00E+00
r_0488,0
r_0489,0.00E+00
r_0490,0
r_0491,4.21E-30
r_0492,0
r_0493,0.046691729
r_0494,0.007781955
r_0495,0
r_0496,0.793759398
r_0497,0
r_0498,0
r_0499,0
r_0500,0.778195489
r_0501,0.00E+00
r_0502,0
r_0503,0
r_0504,0.00E+00
r_0505,0.778195489
r_0506,0
r_0507,0.007781955
BIOMASS_0508,0.952811543
r_0509,-0.007781955
r_0510,-0.007781955
r_0511,0.389097744
r_0512,0.389097744
r_0513,0.778195489
r_0514,0
r_0515,0.778195489
r_0516,0.00E+00
r_0517,0
r_0518,0.00E+00
r_0519,-4.85E-16
r_0520,0.00E+00
r_0521,3.178007519
r_0522,-0.778195489
r_0523,0.01
r_0524,0.01
r_0525,0
r_0526,1.621240602
r_0527,0.007781955
r_0528,0.007781955
r_0529,0.007781955
r_0530,0.952811543
r_0531,0
r_0532,0
r_0533,0.00E+00
r_0534,0.00E+00
r_0535,0.00E+00
r_0536,0
r_0537,0
r_0538,0.00E+00
r_0539,0.00E+00
r_0540,0.00E+00
r_0541,0.00E+00
r_0542,0.00E+00
r_0543,0
r_0544,0.00E+00
r_0545,0.00E+00
r_0546,0.00E+00
r_0547,0.00E+00
r_0548,0.00E+00
r_0549,0.00E+00
r_0550,0.00E+00
r_0551,0.00E+00
r_0552,0.00E+00
r_0553,0
r_0554,6.20E-17
r_0555,0
r_0556,-0.023345865
r_0557,0.023345865
r_0558,0.00E+00
r_0559,0.00E+00
r_0560,0
r_0561,0.00E+00
r_0562,0
r_0563,0
r_0564,0
r_0565,0
r_0566,0.00E+00
r_0567,0.00E+00
r_0568,0.00E+00
r_0570,0
r_0571,0
r_0572,-6.814736842
r_0573,0
r_0574,-2.66E-15
r_0575,0.00E+00
r_0576,0.93
r_0577,0
r_0578,-1.893571429
r_0579,0.793759398
r_0580,0.00E+00
r_0581,0.00E+00
r_0582,0
r_0583,0
r_0584,17.36071429
r_0586,0
r_0587,0
r_0588,0
r_0589,0.00E+00
r_0590,0
r_0591,0
r_0592,0
r_0593,0.00E+00
r_0594,0
r_0595,0
r_0596,0.00E+00
r_0597,0.00E+00
r_0598,0
r_0599,0.00E+00
r_0600,0.00E+00
r_0601,0.00E+00
r_0602,0.00E+00
r_0603,0.00E+00
r_0604,0.00E+00
r_0605,0.00E+00
r_0606,0.00E+00
r_0607,0.15518797
r_0608,0
r_0609,0.00E+00
r_0610,0.00E+00
r_0611,-0.01556391
r_0612,0.00E+00
r_0613,0.00E+00
r_0614,0.518796992
r_0615,0.00E+00
r_0616,0
r_0617,0.778195489
r_0618,0
r_0619,0
r_0620,0
r_0621,0
r_0622,0
r_0623,0
r_0624,0.00E+00
r_0625,0
r_0626,0
r_0627,0.00E+00
r_0628,0.00E+00
r_0629,0
r_0630,0.00E+00
r_0631,0.00E+00
r_0632,0
r_0633,0
r_0634,0
r_0635,0.00E+00
r_0636,0
r_0637,0
r_0638,0.00E+00
r_0639,0
r_0640,0.062255639
r_0641,5.130864662
r_0642,5.130864662
r_0643,0
r_0644,0
r_0645,0.00E+00
r_0646,-0.046691729
r_0647,0.00E+00
r_0648,0.00E+00
r_0649,0.00E+00
r_0650,0.00E+00
r_0651,-5.130864662
r_0653,0.00E+00
r_0654,0.00E+00
r_0655,0
r_0656,0.00E+00
r_0657,0.00E+00
r_0658,0.00E+00
r_0659,0.00E+00
r_0660,0.00E+00
r_0661,0.00E+00
r_0662,0.00E+00
r_0663,0.00E+00
r_0665,0.00E+00
r_0666,0.00E+00
r_0667,0.00E+00
r_0668,0.00E+00
r_0669,0.00E+00
r_0670,0.00E+00
r_0671,0.00E+00
r_0672,4.85E-16
r_0673,4.85E-16
r_0674,-9.30E-01
r_0675,4.85E-16
r_0676,0.00E+00
r_0678,0.00E+00
r_0679,0.00E+00
r_0680,0.00E+00
r_0681,0.00E+00
r_0682,0.00E+00
r_0683,0.00E+00
r_0684,0.00E+00
r_0685,1.893571429
r_0687,0.00E+00
r_0688,0.00E+00
r_0689,0.00E+00
r_0690,0.00E+00
r_0692,0
r_0693,0.00E+00
r_0694,0.00E+00
r_0695,0.00E+00
r_0696,0
r_0697,0.00E+00
r_0698,0
r_0699,0.00E+00
r_0700,0
r_0701,0
r_0702,0
r_0703,0.00E+00
r_0704,0.00E+00
r_0705,0.00E+00
r_0706,1.27E-16
r_0707,0
r_0708,5.04E-32
r_0709,0
r_0710,-3.03E-32
r_0711,0
r_0712,0
r_0713,0.00E+00
r_0714,0.00E+00
r_0715,0
r_0716,0.00E+00
r_0717,0.00E+00
r_0718,0.00E+00
r_0719,0.00E+00
r_0720,0.00E+00
r_0721,0.00E+00
r_0722,0.00E+00
r_0723,0.01037594
r_0725,0.00E+00
r_0726,0.00E+00
r_0727,0
r_0728,1.598270677
r_0729,0.00E+00
r_0731,0.00E+00
r_0732,0.00E+00
r_0733,0.00E+00
r_0734,0.00E+00
r_0735,0.00E+00
r_0736,0.00E+00
r_0737,0.00E+00
r_0738,0.00E+00
r_0739,0.00E+00
r_0740,0.00E+00
r_0741,0
r_0742,0
r_0743,0.00E+00
r_0744,0.00E+00
r_0745,0.00E+00
r_0746,0.00E+00
r_0747,0.00E+00
r_0748,0.00E+00
r_0749,0.00E+00
r_0750,0.00E+00
r_0751,0.00E+00
r_0752,0.00E+00
r_0753,0.00E+00
r_0754,0.00E+00
r_0755,0.00E+00
r_0756,0.00E+00
r_0757,0.00E+00
r_0758,0.00E+00
r_0759,0.00E+00
r_0760,0.00E+00
r_0761,0.00E+00
r_0762,0.00E+00
r_0763,0.00E+00
r_0764,0.00E+00
r_0765,0.00E+00
r_0766,0.00E+00
r_0767,0.00E+00
r_0768,0.00E+00
r_0769,0.00E+00
r_0770,0.00E+00
r_0771,0.00E+00
r_0772,0.00E+00
r_0773,0.00E+00
r_0774,0.00E+00
r_0775,0.00E+00
r_0776,0.00E+00
r_0777,0.00E+00
r_0778,0.00E+00
r_0779,0.00E+00
r_0780,0.00E+00
r_0781,0.00E+00
r_0782,0.00E+00
r_0783,0.00E+00
r_0784,0.00E+00
r_0785,0.00E+00
r_0786,0.00E+00
r_0787,0.00E+00
r_0788,0.00E+00
r_0789,0.00E+00
r_0790,0.00E+00
r_0791,0.00E+00
r_0792,0.00E+00
r_0793,0.00E+00
r_0794,0.00E+00
r_0795,0.00E+00
r_0796,0.00E+00
r_0797,0.00E+00
r_0798,0
r_0799,0.00E+00
r_0800,0.00E+00
r_0801,0.00E+00
r_0802,0.00E+00
r_0803,0.00E+00
r_0804,0.00E+00
r_0805,0.00E+00
r_0806,0.00E+00
r_0807,0.00E+00
r_0808,0.00E+00
r_0809,0.00E+00
r_0810,0.00E+00
r_0811,0.00E+00
r_0812,0.00E+00
r_0813,0.00E+00
r_0814,0.00E+00
r_0815,0.00E+00
r_0816,0.00E+00
r_0817,0.00E+00
r_0818,0.00E+00
r_0819,0.00E+00
r_0820,0.00E+00
r_0821,0.00E+00
r_0822,0.00E+00
r_0823,0.00E+00
r_0824,0.00E+00
r_0825,0.00E+00
r_0826,0.00E+00
r_0827,0.00E+00
r_0828,0.00E+00
r_0829,0.00E+00
r_0830,0.00E+00
r_0831,0.00E+00
r_0832,0.00E+00
r_0833,0.00E+00
r_0834,0.00E+00
r_0835,0.00E+00
r_0836,0.00E+00
r_0837,0.00E+00
r_0838,0.00E+00
r_0839,0.00E+00
r_0840,0.00E+00
r_0841,0.00E+00
r_0842,-4.85E-16
r_0843,-4.85E-16
r_0844,-4.85E-16
r_0845,0.00E+00
r_0846,0.00E+00
r_0847,0.00E+00
r_0848,0.00E+00
r_0849,0.00E+00
r_0850,0.00E+00
r_0851,0.00E+00
r_0852,0.00E+00
r_0853,0.00E+00
r_0854,0
r_0855,0.00E+00
r_0856,0.00E+00
r_0857,0.00E+00
r_0858,0.00E+00
r_0859,0.00E+00
r_0860,0.00E+00
r_0861,0.00E+00
r_0862,0.00E+00
r_0863,0.00E+00
r_0864,0.00E+00
r_0865,0.00E+00
r_0866,0.03112782
r_0867,0.00E+00
r_0868,0.00E+00
r_0869,0.00E+00
r_0870,0.00E+00
r_0871,0.00E+00
r_0872,0.00E+00
r_0873,0.00E+00
r_0874,0.00E+00
r_0875,0.00E+00
r_0876,0.00E+00
r_0877,0.00E+00
r_0878,0.00E+00
r_0879,0.00E+00
r_0880,0.00E+00
r_0881,0.00E+00
r_0882,0.00E+00
r_0883,0.00E+00
r_0884,0.00E+00
r_0885,0.00E+00
r_0886,0.00E+00
r_0887,0.00E+00
r_0888,0.00E+00
r_0889,0.00E+00
r_0890,0.00E+00
r_0891,0.00E+00
r_0892,0.00E+00
r_0893,0.00E+00
r_0894,0.00E+00
r_0895,0.00E+00
r_0896,0.00E+00
r_0897,0.00E+00
r_0898,0
r_0901,0.00E+00
r_0902,-0.023345865
r_0903,0
r_0904,-4.85E-16
r_0905,0
r_0906,0.00E+00
r_0907,0.00E+00
r_0908,0.00E+00
r_0909,0.00E+00
r_0910,0.00E+00
r_0911,4.85E-16
r_0912,0.00E+00
r_0913,0.00E+00
r_0914,0.00E+00
r_0915,0.00E+00
r_0916,0.00E+00
r_0917,0.00E+00
r_0918,0.00E+00
r_0919,0.00E+00
r_0921,0
r_0922,0.00E+00
r_0923,0
r_0924,0
r_0925,0.00E+00
r_0926,0
r_0927,0.00E+00
r_0928,0.00E+00
r_0929,0
r_0930,0
r_0931,0
r_0932,0
r_0934,0.00E+00
r_0935,0
r_0936,0.00E+00
r_0937,0
r_0938,0
r_0939,-5.130864662
r_0940,-5.130864662
r_0941,0
r_0942,0.00E+00
r_0943,-2.66E-15
r_0944,0.00E+00
r_0945,0
r_0946,0
r_0947,0
r_0948,0.00E+00
r_0949,0.00E+00
r_0950,6.20E-17
r_0951,0.00E+00
r_0952,0
r_0953,0
r_0954,0.00E+00
r_0955,0.00E+00
r_0956,0.00E+00
r_0957,0.00E+00
r_0958,0.00E+00
r_0959,0
r_0960,0.00E+00
r_0961,0.00E+00
r_0962,0.00E+00
r_0963,0
r_0964,0
r_0965,0
r_0966,-0.778195489
r_0968,0
r_0969,0
r_0970,0
r_0971,0
r_0972,0
r_0973,0
r_0974,0
r_0975,0
r_0976,0
r_0977,0
r_0978,0
r_0979,0
r_0980,0
r_0981,0
r_0982,0
r_0983,0
r_0984,0
r_0985,0
r_0986,0
r_0987,0
r_0988,0
r_0989,0
r_0990,0
r_0991,0
r_0992,0
r_0993,0
r_0994,0
r_0995,0
r_0996,0
r_0997,0
r_0998,0
r_0999,0
r_1000,0
r_1001,0
r_1002,0
r_1003,0
r_1004,0
r_1005,0
r_1006,0
r_1007,0
r_1008,0
r_1009,0
r_1010,0
r_1011,0
r_1012,0
r_1013,0
r_1014,0
r_1015,0
r_1016,0
r_1017,0
r_1018,0
r_1019,0
r_1020,0
r_1021,0
r_1022,0
r_1023,0
r_1024,0
r_1025,0
r_1026,0
r_1027,0
r_1028,0
r_1029,0
r_1030,0
r_1031,0
r_1032,0
r_1033,0
r_1034,0
r_1035,0
r_1036,0
r_1037,0
r_1038,0
r_1039,0
r_1040,0
r_1041,0
r_1042,0
r_1043,0
r_1044,0
r_1045,0
r_1046,0
r_1047,0
r_1048,0
r_1049,0
r_1050,0
r_1051,0
r_1052,0
r_1053,0
r_1054,0
r_1055,0
r_1056,0
r_1057,0
r_1058,0
r_1059,0
r_1060,0
r_1061,0
r_1062,-4.85E-16
r_1064,0
r_1065,0
r_1068,1.556390977
r_1070,-4.36E-30
